Date,BROS,DBA,FARM,JDEP,KC=F,KDP,MDLZ,NSRGY,SBUX,SJM,TAST,WEST
2023-03-23,29.68000030517578,17.433420181274414,3.9100000858306885,,174.3000030517578,31.38361930847168,61.994972229003906,108.82447814941406,91.3865966796875,135.35992431640625,,12.0
2023-03-24,28.65999984741211,17.699443817138672,3.9200000762939453,,179.25,32.08286666870117,63.692466735839844,109.31805419921875,91.31230926513672,138.5851593017578,,12.1899995803833
2023-03-27,29.709999084472656,17.8679256439209,3.9600000381469727,,176.89999389648438,32.294490814208984,63.803184509277344,109.54656219482422,91.60945129394531,140.01856994628906,,12.149999618530273
2023-03-28,30.139999389648438,17.94773292541504,3.9700000286102295,,173.75,32.33129119873047,64.19985961914062,109.50999450683594,91.6651611328125,140.17086791992188,,12.0
2023-03-29,30.520000457763672,17.841323852539062,3.990000009536743,,169.6999969482422,32.469303131103516,64.91944885253906,111.30149841308594,93.42938232421875,141.16531372070312,,12.149999618530273
2023-03-30,31.170000076293945,18.00980567932129,3.869999885559082,,169.8000030517578,32.506317138671875,64.54377746582031,110.50629425048828,94.079345703125,141.13841247558594,,12.119999885559082
2023-03-31,31.6299991607666,18.116214752197266,3.859999895095825,,170.5,32.64510726928711,64.67363739013672,111.22837829589844,96.68853759765625,140.98611450195312,,12.239999771118164
2023-04-03,32.02000045776367,18.133949279785156,3.7300000190734863,,176.25,32.74689865112305,65.13744354248047,112.4257583618164,97.35710144042969,141.22804260253906,,12.1899995803833
2023-04-04,32.20000076293945,18.045272827148438,3.700000047683716,,174.85000610351562,32.71913528442383,65.41573333740234,111.9778823852539,96.5678482055664,139.52581787109375,,12.229999542236328
2023-04-05,31.889999389648438,18.133949279785156,3.5899999141693115,,180.14999389648438,32.75614929199219,66.23202514648438,113.70539855957031,97.40351867675781,140.9144744873047,,12.149999618530273
2023-04-06,31.479999542236328,18.311298370361328,3.5299999713897705,,183.60000610351562,32.97822189331055,65.90736389160156,114.93933868408203,97.19923400878906,140.21568298339844,,12.4399995803833
2023-04-10,32.560001373291016,18.355634689331055,3.380000114440918,,182.60000610351562,32.59884262084961,65.42499542236328,114.45491027832031,97.25495910644531,139.54376220703125,,12.550000190734863
2023-04-11,33.15999984741211,18.479780197143555,3.390000104904175,,190.5,32.61735534667969,65.22091674804688,114.56459045410156,98.1834945678711,139.4451904296875,,12.680000305175781
2023-04-12,32.47999954223633,18.417707443237305,3.2699999809265137,,190.25,32.58033752441406,65.12816619873047,114.77481079101562,98.05349731445312,138.24468994140625,,12.380000114440918
2023-04-13,32.52000045776367,18.50638198852539,3.2200000286102295,,196.10000610351562,32.60810470581055,65.34151458740234,115.14043426513672,99.34416961669922,137.77883911132812,,12.520000457763672
2023-04-14,32.150001525878906,18.541851043701172,3.109999895095825,,193.39999389648438,32.47854995727539,64.75711059570312,115.25924682617188,99.78986358642578,136.51564025878906,,12.40999984741211
2023-04-17,31.8799991607666,18.799009323120117,3.059999942779541,,201.0,32.74689865112305,65.174560546875,115.44206237792969,100.56982421875,137.4115447998047,,12.529999732971191
